"Trump’s demands for ending Iran war shift as US military works through its target list: <a href=""https://cnn.it/47rYZJt"">https://cnn.it/47rYZJt</a>"
Kamala would end this war in 24hrs.
"well there is no reason for conflict , Iran or Israel or the US or whoever is involved , they have to agree on a deal , this war is illegal , its a illegal war and the Iranians are going to have to meet in Minsk or Oman or whatever and they need to reach a deal , same with Sudan , same with any other conflict , just like Vietnam , these nations have a obligation under the UN charter to work towards a deal , everyone needs to relax and just chill"
"@Kileskus-x5l She wouldn&#39;t even have STARTED it.  What mature Adult has so many Temper Tantrums, like Trump does?  Is this a Temper Tantrum every hour, now?  Is he that pathetic?"
"Such a naive, stupid take. The fact that you don&#39;t know what our strategists are planning just means they are worth their salt. I don&#39;t know if you are worth yours."
The majority of Americans don’t want Israel’s war
Best reorting
What gives?  I thought that CNN was replaced by &quot;Bowling for Dollars&quot;?
America lose this war
"🕊️⚔️✡️✝️☪️🪤💰💰💰🛢️🛢️💣💣⚰️<br>Middle east designed by England in 1920 for make region small weak nations and stole  their Fossil energy easy. Now we going to have a Zionist-Trump middle east with total chaos and battle for proxy wars and experiment new military hardware and methods and killing 1000s of civilians. It is a unbelievable reality that,  Iran is only country defending old world order for human freedom and justice and civilization. Right now big powers with militarism and Fascism they are repeating  Crusades and colonialism and new Zionist imperialist movement.  This fossil energy  region must called  &quot;OIL EAST&quot; because for reason of fossil energy and continuation of Crusade wars, USA and Europe start to build military bases in this region and installed poppy regimes like Saudi Arabia, Iraq, Syria, Emairat, Qatar and called them allies and USA har obligation to defend these poppy regimes belonged to USA. Combination of oil and religion by England and USA the father of imperialism, tyranny, and racism, same time Zionist Lobby dominate and control Pentagon and Europe systematicly... And we are her in  2026 in chaos and war terror created by USA and Israel. The new Hitler and his fundamentalist militarist Fascists in white house USA kills and invaded freely with no rules, no rights, no respect to nations rights and borders. United nations is a useless office used by America for legitimizing imperialism and aggression. Who is responsible for peace and human rights. We are living in joungle. New world order formation happening by Epsteinism, Trampism after hidden coup in Pentagon and Zionist and Weapon lobbyism. China and Russia will play parallel power cooperation with this new Axis of global evils(Zionism, Epsteinism, Trumpism, old Crusades). Human kind will disinform and dominated by AI and Tech-tyrannts so new Axis of evil can freely kill, rape, invade, destroy everything they want. Hope God save humanity from this new global axis of evils، and now this Evil  militarism Epsteinism want to destroy Iran and Israel invade and control Iran, and Arabs  are dum people and have no logic and justice like people of Israel. Shame on humanity. Europe is old racist and imperialist region and this region after 1945 ruled and controlled by USA and Zionist Lobby and Europe is a part of problem in this  world, not a solution."
"Why do you say, Trump, does not have his ultimate goal for this war on Iran? He has failed to achieve that goal measurably, which was to defeat Iran in a day or two. Trump was confident of achieving that goal, as he did in Venezuela. So, don&#39;t say Trump did not have an ultimate goal for his Iran war. He has an ultimate goal in this war, as did Netanyahu. Iran has been better prepared, that&#39;s all."
"❤Warning.. we are in  Last days of freedom of speech and democracy and rights and peace for humanity. The new evil matrix and global tyranny is not conspiracy, but all political and military developments point at one reality: when  5 years ago a coup happend inside Pentagon in USA, it started by Trump&#39;s terror Facist  groups invaded American Congress.  All aggressive policies designed by Zionist and wepean lobbyist after coup inside Pentagon. American democracy and values destroyed and 2 main political parties are out of political landscape and power.  Trump&#39;s allies  and soldiers are,  Putin, Israel army and Saudi Arabia and Pakistan&#39;s terrorist leaders, Bolton, Syria&#39;s terrorist leader and American army leaders. We are living in new tyrannic totalitarian militarist terrorist world  ruled by new American and Israel tyrannt with no rules, rights, freedom.<br><br>Europe is total failure ruled by  EU parliament without autonomy and evil England. Russia and China will became isolated nuclear powers,  and United Nation will became political tool for legitimizing America and Israel&#39;s terrorism, invasion, and then USA and Israel freely  will rape and kill civilians in their prisons. Welcome to absolute global totalitarian terrorist militarist tyranny of Israel and USA. Humanity will killed systematicly  by 1000s we never seen in human history before, and AI and new tech-tyrannt Elon Mask by AI  and USA and NATO army will  implement this evil global matrix. Good bye humanity.."
Everything is fing huge in Trump’s mind!!! What an idiot!
"Trump caught  between  a rock  and a hard place He&#39;s  been left to go it  alone because Israel  hasn&#39;t  the troops to put boots on the ground   they&#39;re  fighting  on to many  fronts Gaza Lebanon  Iran,that&#39;s why Israel  are running out of of ammo to stop drones and missiles and the iron Dome not fully protecting  Israel from rocket attacks so leave it to the dummy in the Whitehouse."
"Trump is fighting a war that is different from what you think. My analysis is because he is amassing troops that are going to be destroyed. Why? So they cannot stop him from destroying our elections. ICE at airports. TSA defunded. Israel bombing civilian infrastructure gives Iran&#39;s allies the excuse they need to bomb us. Big Emergency. No elections. Steve Bannon is telegraphing this. Do not fall for the tactics, look at the strategy."
"Farid,would you Shut up!!!! You know nothing ideit"
"Arabs and Jews hate each other&#39;s guts for centuries, but since May 14th 1948 when Jews proclaimed Israel on territory of Palestine the conflict became bloody, with wars going on and off for decades, even now. Trump seized an opportunity to join Israel to divert public attention from Epstein files, and got us in deep shit with Iran underfalls pretense of nuclear weapons, just like chemical weapons in Iraq, never found. It&#39;s impossible to win the war with religious fanatics without military on the ground. Who wants to send your sons and daughters to die for Trump and Nathan Yahoo 😮 raise your hand, 🤔🫣🤦❓"
Chiến tranh  và sung đột là một sai lầm ở mọi thời. Khi lòng hận thù đẩy lên cao trào mất căn tính của tình thương đồng loại là một dấu chỉ đau thương của biết bao ngưòi. Hãy biết trân quý mạng sống của nhau bởi chiến tranh và sung đột còn dẫn đến mất hòa bình trên thế giới và giá cả của nhiều mặt hàng leo thang chóng vánh và thế giới lâm nguy bất biến. Iral là một đấ nước Hồi Giáo với căn tính thần tượng lãnh đạo nhiều khiến cho thế giới cảm thấy bị xa cách. Họ có nhiều vũ khí tối tân ở lòng đát nên khi họ sẵn sàng cảm tử thì thế giới ngày một điên loạn hơn. Hãy dừng lại để không còn thêm đau thương nào nữa. Vì một thế giới mới hòa bìn vac yêu thương trong ân sủng của Thiên Chúa.
&quot;  FOR MAINTENANCE OF PEACE NATIONS SHOULD AVOID THE PIN-PRICKS WHICH FORERUN CANNON SHOTS  &quot; (NAPOLEON) 1769-1821.
"Fareed&#39;s analysis is useful to a certain degree. He is right about israel&#39;s complete disconnection from trump&#39;s ultimate objective in the war. Fareed points this out but then drops it in favor of fantasies about what could of, should of and would have happened. Israel just needed this initial assist from the u.s. and would be delighted to see u.s. boots on the ground to help advance their ultimate objective: complete regime destruction and chaotic civil war in Iran.  America will most definitely be fighting and dying for Israeli goals not america. An angry Iranian civil war could still produce nuclear weapons with the fissionable material on hand."
